t,tauM,thetaM,Output
1.0985641479492188,-0.022411249577999115,-0.041581302881240845,-0.06050407513976097
1.0991287231445312,-0.027391526848077774,-0.04192384332418442,-0.06081397086381912
1.0996932983398438,-0.0240713432431221,-0.04225149005651474,-0.06112309917807579
1.1002578735351562,-0.03403190150856972,-0.04259403049945831,-0.06143145263195038
1.1008148193359375,-0.035691991448402405,-0.04293656721711159,-0.0617348812520504
1.10137939453125,-0.025731435045599937,-0.04326421394944191,-0.062041688710451126
1.1019439697265625,-0.03735208511352539,-0.04359186068177223,-0.06234770268201828
1.102508544921875,-0.039012178778648376,-0.043919507414102554,-0.06265292316675186
1.1030654907226562,-0.04565254598855972,-0.04426204785704613,-0.06295323371887207
1.1036300659179688,-0.039012178778648376,-0.04458969458937645,-0.06325685232877731
1.1041946411132812,-0.03735208511352539,-0.04491734132170677,-0.06355965882539749
1.1047515869140625,-0.043992456048727036,-0.045244988054037094,-0.06385757029056549
1.105316162109375,-0.043992456048727036,-0.045572634786367416,-0.06415873765945435
1.1058807373046875,-0.04565254598855972,-0.04590027779340744,-0.06445907056331635
1.1064453125,-0.05063282698392868,-0.04622792452573776,-0.06475856900215149
1.1070022583007812,-0.04233236238360405,-0.046555571258068085,-0.06505319476127625
1.1075668334960938,-0.043992456048727036,-0.046868324279785156,-0.06535100936889648
1.1081314086914062,-0.048972733318805695,-0.04719597101211548,-0.06564796715974808
1.1086883544921875,-0.04565254598855972,-0.04750872403383255,-0.06594005972146988
1.1092529296875,-0.05561310425400734,-0.04783637076616287,-0.06623529642820358
1.1098175048828125,-0.05561310425400734,-0.048164017498493195,-0.06652965396642685
1.110382080078125,-0.043992456048727036,-0.048476770520210266,-0.06682313233613968
1.1109390258789062,-0.057273197919130325,-0.04880441725254059,-0.0671117752790451
1.1115036010742188,-0.052292920649051666,-0.04913206398487091,-0.06740348786115646
1.1120681762695312,-0.04565254598855972,-0.04944481700658798,-0.0676942989230156
1.1126327514648438,-0.04565254598855972,-0.049757570028305054,-0.0679842010140419
1.113189697265625,-0.053953010588884354,-0.050085216760635376,-0.0682692900300026
1.1137542724609375,-0.052292920649051666,-0.05039796978235245,-0.06855737417936325
1.11431884765625,-0.052292920649051666,-0.05071072280406952,-0.06884453445672989
1.1148834228515625,-0.053953010588884354,-0.05102347582578659,-0.06913076341152191
1.1154403686523438,-0.05561310425400734,-0.05133623257279396,-0.06941220909357071
1.1160049438476562,-0.05561310425400734,-0.051663875579833984,-0.0696965679526329
1.1165695190429688,-0.05063282698392868,-0.05199152231216431,-0.06997998803853989
1.11712646484375,-0.039012178778648376,-0.05230427533388138,-0.07025863230228424
1.1176910400390625,-0.04233236238360405,-0.05261703208088875,-0.07054014503955841
1.118255615234375,-0.04731264337897301,-0.05294467508792877,-0.07082068920135498
1.1188201904296875,-0.04233236238360405,-0.05325743183493614,-0.07110026478767395
1.1193771362304688,-0.03735208511352539,-0.053585074841976166,-0.07137510180473328
1.1199417114257812,-0.035691991448402405,-0.053897831588983536,-0.07165271788835526
1.1205062866210938,-0.02905162051320076,-0.05421058461070061,-0.07192935049533844
1.121063232421875,-0.035691991448402405,-0.05453823134303093,-0.07220126688480377
1.1216278076171875,-0.035691991448402405,-0.054850984364748,-0.07247591018676758
1.1221923828125,-0.03237180784344673,-0.05516373738646507,-0.0727495402097702
1.1227569580078125,-0.03237180784344673,-0.055476490408182144,-0.07302215695381165
1.1233139038085938,-0.039012178778648376,-0.055789243429899216,-0.07329009473323822
1.1238784790039062,-0.030711712315678596,-0.05610199645161629,-0.0735606774687767
1.1244430541992188,-0.03403190150856972,-0.05641474947333336,-0.07383022457361221
1.1250076293945312,-0.03237180784344673,-0.05672750249505043,-0.07409873604774475
1.1255645751953125,-0.035691991448402405,-0.05702536180615425,-0.07436259090900421
1.126129150390625,-0.04565254598855972,-0.05733811855316162,-0.07462901622056961
1.1266937255859375,-0.039012178778648376,-0.05765087157487869,-0.07489439100027084
1.12725830078125,-0.035691991448402405,-0.057963624596595764,-0.07515869289636612
1.1278152465820312,-0.03735208511352539,-0.058261483907699585,-0.0754183828830719
1.1283798217773438,-0.03403190150856972,-0.058574236929416656,-0.07568055391311646
1.1289443969726562,-0.03237180784344673,-0.05887209624052048,-0.07594164460897446
1.1295013427734375,-0.035691991448402405,-0.0591699592769146,-0.07619814574718475
1.13006591796875,-0.035691991448402405,-0.05946781858801842,-0.07645707577466965
1.1306304931640625,-0.04565254598855972,-0.05978057160973549,-0.0767149031162262
1.131195068359375,-0.03735208511352539,-0.06007843092083931,-0.0769716203212738
1.1317520141601562,-0.039012178778648376,-0.06036140024662018,-0.07722378522157669
1.1323165893554688,-0.052292920649051666,-0.060659259557724,-0.07747828960418701
1.1328811645507812,-0.04233236238360405,-0.06095711886882782,-0.0777316763997078
1.1334457397460938,-0.04731264337897301,-0.06124008819460869,-0.07798393070697784
1.134002685546875,-0.05063282698392868,-0.06153794750571251,-0.07823166251182556
1.1345672607421875,-0.053953010588884354,-0.06182091683149338,-0.07848165929317474
1.1351318359375,-0.053953010588884354,-0.0621187761425972,-0.0787305012345314
1.1356887817382812,-0.048972733318805695,-0.06240174174308777,-0.07897485792636871
1.1362533569335938,-0.05561310425400734,-0.06268470734357834,-0.07922140508890152
1.1368179321289062,-0.053953010588884354,-0.06298257410526276,-0.0794667974114418
1.1373825073242188,-0.053953010588884354,-0.06325064599514008,-0.07971100509166718
1.137939453125,-0.05561310425400734,-0.0635485053062439,-0.07995077222585678
1.1385040283203125,-0.05561310425400734,-0.06383147090673447,-0.08019264042377472
1.139068603515625,-0.05063282698392868,-0.06411443650722504,-0.08043332397937775
1.1396331787109375,-0.048972733318805695,-0.0643974095582962,-0.08067281544208527
1.1401901245117188,-0.05561310425400734,-0.06468037515878677,-0.08090788871049881
1.1407546997070312,-0.05561310425400734,-0.06496334075927734,-0.08114498853683472
1.1413192749023438,-0.05063282698392868,-0.06524630635976791,-0.08138087391853333
1.141876220703125,-0.04731264337897301,-0.06552927941083908,-0.08161238580942154
1.1424407958984375,-0.048972733318805695,-0.06581224501132965,-0.08184584975242615
1.14300537109375,-0.04565254598855972,-0.06609521061182022,-0.08207807689905167
1.1435699462890625,-0.05063282698392868,-0.06637817621231079,-0.08230908215045929
1.1441268920898438,-0.040672268718481064,-0.06666114926338196,-0.0825357437133789
1.1446914672851562,-0.040672268718481064,-0.06694411486387253,-0.08276426792144775
1.1452560424804688,-0.03735208511352539,-0.0672270804643631,-0.08299154788255692
1.1458206176757812,-0.035691991448402405,-0.06751004606485367,-0.0832175612449646
1.1463775634765625,-0.03237180784344673,-0.06777812540531158,-0.08343929052352905
1.146942138671875,-0.035691991448402405,-0.06806109100580215,-0.08366279304027557
1.1475067138671875,-0.039012178778648376,-0.06834405660629272,-0.08388502150774002
1.1480636596679688,-0.027391526848077774,-0.06861212849617004,-0.08410298824310303
1.1486282348632812,-0.03403190150856972,-0.06889510154724121,-0.08432266116142273
1.1491928100585938,-0.03237180784344673,-0.06916317343711853,-0.08454104512929916
1.1497573852539062,-0.035691991448402405,-0.0694461390376091,-0.08475813269615173
1.1503143310546875,-0.035691991448402405,-0.06972910463809967,-0.08497101068496704
1.15087890625,-0.02905162051320076,-0.06999718397855759,-0.08518549799919128
1.1514434814453125,-0.025731435045599937,-0.07028014957904816,-0.08539867401123047
1.152008056640625,-0.022411249577999115,-0.07054822146892548,-0.085610531270504
1.1525650024414062,-0.027391526848077774,-0.07083118706941605,-0.08581822365522385
1.1531295776367188,-0.019091065973043442,-0.07109926640987396,-0.08602744340896606
1.1536941528320312,-0.0240713432431221,-0.07136733829975128,-0.08623532205820084
1.1542587280273438,-0.022411249577999115,-0.0716354101896286,-0.08644185960292816
1.154815673828125,-0.022411249577999115,-0.07190348953008652,-0.08664427697658539
1.1553802490234375,-0.030711712315678596,-0.07217156141996384,-0.08684813231229782
1.15594482421875,-0.027391526848077774,-0.07243963330984116,-0.08705062419176102
1.1565017700195312,-0.025731435045599937,-0.07270771265029907,-0.0872490406036377
1.1570663452148438,-0.025731435045599937,-0.07296089082956314,-0.08744881302118301
1.1576309204101562,-0.02905162051320076,-0.07322896271944046,-0.0876472145318985
1.1581954956054688,-0.022411249577999115,-0.07348214834928513,-0.08784423023462296
1.15875244140625,-0.025731435045599937,-0.0737353265285492,-0.08803722262382507
1.1593170166015625,-0.03237180784344673,-0.07400340586900711,-0.08823148161172867
1.159881591796875,-0.025731435045599937,-0.07425658404827118,-0.08842433989048004
1.1604385375976562,-0.025731435045599937,-0.07450976222753525,-0.08861321955919266
1.1610031127929688,-0.025731435045599937,-0.07476294785737991,-0.08880328387022018
1.1615676879882812,-0.022411249577999115,-0.07501612603664398,-0.0889919325709343
1.1621322631835938,-0.027391526848077774,-0.07526931166648865,-0.08917916566133499
1.162689208984375,-0.027391526848077774,-0.07552248984575272,-0.08936246484518051
1.1632537841796875,-0.025731435045599937,-0.07576078176498413,-0.08954686671495438
1.163818359375,-0.02905162051320076,-0.0760139599442482,-0.08972982317209244
1.1643829345703125,-0.039012178778648376,-0.07625225186347961,-0.08991134166717529
1.1649398803710938,-0.03735208511352539,-0.07650543004274368,-0.09008899331092834
1.1655044555664062,-0.030711712315678596,-0.0767437219619751,-0.09026762843132019
1.1660690307617188,-0.035691991448402405,-0.07698200643062592,-0.09044481068849564
1.1666336059570312,-0.03237180784344673,-0.07723518460988998,-0.09062053263187408
1.1671905517578125,-0.030711712315678596,-0.0774734765291214,-0.0907924473285675
1.167755126953125,-0.030711712315678596,-0.07771176099777222,-0.09096524864435196
1.1683197021484375,-0.03237180784344673,-0.07793515920639038,-0.09113656729459763
1.1688766479492188,-0.03735208511352539,-0.0781734511256218,-0.09130412340164185
1.1694412231445312,-0.039012178778648376,-0.07841173559427261,-0.09147249907255173
1.1700057983398438,-0.035691991448402405,-0.07865002751350403,-0.09163937717676163
1.1705703735351562,-0.030711712315678596,-0.0788734182715416,-0.09180475771427155
1.1711273193359375,-0.03403190150856972,-0.07911171019077301,-0.09196643531322479
1.17169189453125,-0.02905162051320076,-0.07934999465942383,-0.09212882071733475
1.1722564697265625,-0.027391526848077774,-0.07957339286804199,-0.09228970110416412
1.1728134155273438,-0.03403190150856972,-0.07981167733669281,-0.09244690835475922
1.1733779907226562,-0.0240713432431221,-0.08003507554531097,-0.09260476380586624
1.1739425659179688,-0.022411249577999115,-0.08025847375392914,-0.0927610918879509
1.1745071411132812,-0.03403190150856972,-0.0804818645119667,-0.09291587769985199
1.1750640869140625,-0.030711712315678596,-0.08070526272058487,-0.09306707233190536
1.175628662109375,-0.035691991448402405,-0.08092865347862244,-0.09321880340576172
1.1761932373046875,-0.030711712315678596,-0.0811520516872406,-0.09336898475885391
1.1767578125,-0.03237180784344673,-0.08137544989585876,-0.09351760894060135
1.1773147583007812,-0.022411249577999115,-0.08159884065389633,-0.09366270154714584
1.1778793334960938,-0.02075115777552128,-0.0818222388625145,-0.09380822628736496
1.1784439086914062,-0.022411249577999115,-0.08204562962055206,-0.09395218640565872
1.1790084838867188,-0.02075115777552128,-0.08226902782917023,-0.09409456700086594
1.1795654296875,-0.010790602304041386,-0.08249242603778839,-0.09423348307609558
1.1801300048828125,-0.01577087864279747,-0.08270092308521271,-0.09437272697687149
1.180694580078125,-0.012450694106519222,-0.08292432129383087,-0.09451038390398026
1.1812515258789062,-0.01577087864279747,-0.08313282579183578,-0.09464462101459503
1.1818161010742188,-0.017430972307920456,-0.0833413228392601,-0.0947791114449501
1.1823806762695312,-0.0240713432431221,-0.08354982733726501,-0.09491200000047684
1.1829452514648438,-0.022411249577999115,-0.08375833183526993,-0.09504327923059464
1.183502197265625,-0.022411249577999115,-0.08396682888269424,-0.09517120569944382
1.1840667724609375,-0.022411249577999115,-0.08417533338069916,-0.09529928117990494
1.18463134765625,-0.017430972307920456,-0.08438383787870407,-0.09542573243379593
1.1851882934570312,-0.019091065973043442,-0.08459233492612839,-0.09554889053106308
1.1857528686523438,-0.01577087864279747,-0.0848008394241333,-0.095672108232975
1.1863174438476562,-0.01577087864279747,-0.08499445021152496,-0.0957936942577362
1.1868820190429688,-0.012450694106519222,-0.08520295470952988,-0.09591364115476608
1.18743896484375,-0.014110786840319633,-0.08539655804634094,-0.09603036195039749
1.1880035400390625,-0.010790602304041386,-0.0855901688337326,-0.09614703804254532
1.188568115234375,-0.01577087864279747,-0.08578377962112427,-0.09626206755638123
1.1891326904296875,-0.02075115777552128,-0.08599228411912918,-0.09637543559074402
1.1896896362304688,-0.012450694106519222,-0.08618589490652084,-0.09648564457893372
1.1902542114257812,-0.009130509570240974,-0.08636460453271866,-0.09659570455551147
1.1908187866210938,-0.017430972307920456,-0.08655821532011032,-0.09670410305261612
1.1913833618164062,-0.01577087864279747,-0.08675182610750198,-0.09681081771850586
1.1919403076171875,-0.010790602304041386,-0.0869305431842804,-0.09691445529460907
1.1925048828125,-0.01577087864279747,-0.08710926026105881,-0.09701783210039139
1.1930694580078125,-0.0240713432431221,-0.08730287104845047,-0.0971195250749588
1.1936264038085938,-0.01577087864279747,-0.08749647438526154,-0.09721818566322327
1.1941909790039062,-0.007470416370779276,-0.08767519146203995,-0.09731651097536087
1.1947555541992188,-0.007470416370779276,-0.08785390853881836,-0.09741314500570297
1.1953201293945312,-0.012450694106519222,-0.08801773190498352,-0.09750806540250778
1.1958770751953125,-0.019091065973043442,-0.08819644898176193,-0.09760002791881561
1.196441650390625,-0.025731435045599937,-0.08837516605854034,-0.09769155085086823
1.1970062255859375,-0.014110786840319633,-0.08855388313531876,-0.09778136014938354
1.1975631713867188,-0.01577087864279747,-0.08871770650148392,-0.09786827117204666
1.1981277465820312,-0.017430972307920456,-0.08889642357826233,-0.0979546532034874
1.1986923217773438,-0.010790602304041386,-0.08906024694442749,-0.09803930670022964
1.1992568969726562,-0.017430972307920456,-0.08922407031059265,-0.09812223166227341
1.1998138427734375,-0.017430972307920456,-0.08940277993679047,-0.09820233285427094
1.20037841796875,-0.009130509570240974,-0.08956660330295563,-0.09828180074691772
1.2009429931640625,-0.007470416370779276,-0.08973042666912079,-0.09835951775312424
1.201507568359375,-0.017430972307920456,-0.0898793563246727,-0.09843549132347107
1.2020645141601562,-0.02075115777552128,-0.09004317969083786,-0.09850872308015823
1.2026290893554688,-0.017430972307920456,-0.09020700305700302,-0.0985812097787857
1.2031936645507812,-0.01577087864279747,-0.09035593271255493,-0.0986519381403923
1.2037582397460938,-0.017430972307920456,-0.09051975607872009,-0.09872090071439743
1.204315185546875,-0.014110786840319633,-0.0906686931848526,-0.09878720343112946
1.2048797607421875,-0.01577087864279747,-0.09081762284040451,-0.09885264933109283
1.2054443359375,-0.012450694106519222,-0.09096655249595642,-0.09891631454229355
1.2060012817382812,-0.01577087864279747,-0.09111548215150833,-0.09897738695144653
1.2065658569335938,-0.017430972307920456,-0.09126441180706024,-0.0990375205874443
1.2071304321289062,-0.01577087864279747,-0.0913984477519989,-0.09909586608409882
1.2076950073242188,-0.022411249577999115,-0.09154737740755081,-0.09915242344141006
1.208251953125,-0.02075115777552128,-0.09169630706310272,-0.09920645505189896
1.2088165283203125,-0.010790602304041386,-0.09183034300804138,-0.09925944358110428
1.209381103515625,-0.014110786840319633,-0.09196437895298004,-0.09931062906980515
1.2099456787109375,-0.022411249577999115,-0.0920984223484993,-0.09936001896858215
1.2105026245117188,-0.014110786840319633,-0.09223245829343796,-0.09940696507692337
1.2110671997070312,-0.022411249577999115,-0.09236649423837662,-0.09945274889469147
1.2116317749023438,-0.017430972307920456,-0.09250053018331528,-0.09949672967195511
1.212188720703125,-0.014110786840319633,-0.09263456612825394,-0.09953832626342773
1.2127532958984375,-0.014110786840319633,-0.0927686020731926,-0.09957868605852127
1.21331787109375,-0.012450694106519222,-0.0928877517580986,-0.09961722046136856
1.2138824462890625,-0.019091065973043442,-0.09302178770303726,-0.0996539294719696
1.2144393920898438,-0.017430972307920456,-0.09314092993736267,-0.09968835115432739
1.2150039672851562,-0.014110786840319633,-0.09326007217168808,-0.09972141683101654
1.2155685424804688,-0.017430972307920456,-0.09337922185659409,-0.09975264966487885
1.2161331176757812,-0.022411249577999115,-0.0934983640909195,-0.09978203475475311
1.2166900634765625,-0.017430972307920456,-0.0936175063252449,-0.09980922192335129
1.217254638671875,-0.02075115777552128,-0.09373664855957031,-0.09983494877815247
1.2178192138671875,-0.01577087864279747,-0.09385579824447632,-0.09985882043838501
1.2183761596679688,-0.017430972307920456,-0.09396004676818848,-0.09988055378198624
1.2189407348632812,-0.017430972307920456,-0.09407918900251389,-0.0999007448554039
1.2195053100585938,-0.012450694106519222,-0.0941983312368393,-0.09991907328367233
1.2200698852539062,-0.005810324102640152,-0.09430258721113205,-0.09993554651737213
1.2206268310546875,-0.014110786840319633,-0.09440683573484421,-0.09994996339082718
1.22119140625,-0.012450694106519222,-0.09451109170913696,-0.09996272623538971
1.2217559814453125,-0.012450694106519222,-0.09461534023284912,-0.09997361898422241
1.222320556640625,-0.01577087864279747,-0.09471958875656128,-0.09998263418674469
1.2228775024414062,-0.017430972307920456,-0.09482384473085403,-0.09998968988656998
1.2234420776367188,-0.009130509570240974,-0.09492809325456619,-0.09999497979879379
1.2240066528320312,-0.007470416370779276,-0.0950174480676651,-0.09999839216470718
1.2245635986328125,-0.012450694106519222,-0.09512170404195786,-0.09999990463256836
1.225128173828125,-0.012450694106519222,-0.09521105885505676,-0.0999995693564415
1.2256927490234375,-0.009130509570240974,-0.09530042111873627,-0.09999734163284302
1.22625732421875,-0.014110786840319633,-0.09538977593183517,-0.09999322146177292
1.2268142700195312,-0.009130509570240974,-0.09547913074493408,-0.09998729825019836
1.2273788452148438,-0.014110786840319633,-0.09558338671922684,-0.09997941553592682
1.2279434204101562,-0.004150231834501028,-0.0956578478217125,-0.09996963292360306
1.2285079956054688,-0.012450694106519222,-0.095747210085392,-0.09995794296264648
1.22906494140625,-0.01577087864279747,-0.0958365648984909,-0.09994455426931381
1.2296295166015625,-0.007470416370779276,-0.09591103345155716,-0.099929079413414
1.230194091796875,-0.009130509570240974,-0.09600038826465607,-0.09991170465946198
1.2307586669921875,-0.005810324102640152,-0.09607485681772232,-0.09989241510629654
1.2313156127929688,-0.007470416370779276,-0.09614931792020798,-0.09987150877714157
1.2318801879882812,-0.014110786840319633,-0.09623868018388748,-0.09984841197729111
1.2324447631835938,-0.007470416370779276,-0.09631314128637314,-0.09982340037822723
1.233001708984375,-0.002490138867869973,-0.09637271612882614,-0.0997968465089798
1.2335662841796875,-0.01577087864279747,-0.0964471772313118,-0.0997680202126503
1.234130859375,-0.012450694106519222,-0.09652164578437805,-0.0997372716665268
1.2346954345703125,-0.004150231834501028,-0.09658122062683105,-0.09970459342002869
1.2352523803710938,-0.007470416370779276,-0.09664078801870346,-0.09967046976089478
1.2358169555664062,-0.014110786840319633,-0.09671525657176971,-0.09963396191596985
1.2363815307617188,-0.002490138867869973,-0.09677482396364212,-0.09959551692008972
1.2369384765625,-0.002490138867869973,-0.09683439880609512,-0.09955570101737976
1.2375030517578125,-0.007470416370779276,-0.09689397364854813,-0.09951341897249222
1.238067626953125,-0.007470416370779276,-0.09695354104042053,-0.09946919232606888
1.2386322021484375,-0.004150231834501028,-0.09699822217226028,-0.09942303597927094
1.2391891479492188,-0.010790602304041386,-0.09705779701471329,-0.09937559813261032
1.2397537231445312,-0.007470416370779276,-0.09710247069597244,-0.09932557493448257
1.2403182983398438,-0.009130509570240974,-0.09716204553842545,-0.09927361458539963
1.2408828735351562,0.0008302488713525236,-0.0972067266702652,-0.09921970963478088
1.2414398193359375,-0.007470416370779276,-0.09725140035152435,-0.09916462004184723
1.24200439453125,-0.007470416370779276,-0.0972960814833641,-0.09910684078931808
1.2425689697265625,-0.002490138867869973,-0.0973258689045906,-0.09904710948467255
1.243133544921875,-0.019091065973043442,-0.09737055003643036,-0.09898543357849121
1.2436904907226562,-0.0008300463086925447,-0.09741522371768951,-0.09892266988754272
1.2442550659179688,-0.004150231834501028,-0.09744501113891602,-0.0988571047782898
1.2448196411132812,-0.004150231834501028,-0.09748969227075577,-0.09878958761692047
1.2453765869140625,0.005810527130961418,-0.09751947969198227,-0.09872106462717056
1.245941162109375,-0.009130509570240974,-0.09754926711320877,-0.09864965826272964
1.2465057373046875,-0.004150231834501028,-0.09757904708385468,-0.09857628494501114
1.2470703125,-0.007470416370779276,-0.09760883450508118,-0.09850095957517624
1.2476272583007812,-0.009130509570240974,-0.09763862192630768,-0.09842472523450851
1.2481918334960938,0.010790804401040077,-0.09765351563692093,-0.09834549576044083
1.2487564086914062,-0.0008300463086925447,-0.09768330305814743,-0.09826430678367615
1.2493133544921875,-0.002490138867869973,-0.09769819676876068,-0.09818228334188461
1.2498779296875,-0.002490138867869973,-0.09772797673940659,-0.09809719026088715
1.2504425048828125,0.00415043393149972,-0.09772797673940659,-0.0980101227760315
1.251007080078125,-0.007470416370779276,-0.09775776416063309,-0.09792108833789825
1.2515640258789062,-0.005810324102640152,-0.09775776416063309,-0.09783133119344711
1.2521286010742188,-0.007470416370779276,-0.09777265787124634,-0.09773838520050049
1.2526931762695312,-0.005810324102640152,-0.09777265787124634,-0.09764347225427628
1.2532577514648438,-0.007470416370779276,-0.09778755158185959,-0.09754658490419388
1.253814697265625,-0.007470416370779276,-0.09778755158185959,-0.09744907170534134
1.2543792724609375,-0.009130509570240974,-0.09780244529247284,-0.09734826534986496
1.25494384765625,0.0024903416633605957,-0.09780244529247284,-0.09724549204111099
1.2555084228515625,0.0008302488713525236,-0.09780244529247284,-0.09714073687791824
1.2560653686523438,-0.007470416370779276,-0.09780244529247284,-0.0970354676246643
1.2566299438476562,-0.005810324102640152,-0.09780244529247284,-0.09692679345607758
1.2571945190429688,-0.0008300463086925447,-0.09780244529247284,-0.09681614488363266
1.25775146484375,0.005810527130961418,-0.09780244529247284,-0.09670504927635193
1.2583160400390625,0.007470619864761829,-0.09780244529247284,-0.09659047424793243
1.258880615234375,0.010790804401040077,-0.09780244529247284,-0.09647392481565475
1.2594451904296875,0.017431175336241722,-0.09780244529247284,-0.0963553935289383
1.2600021362304688,0.02739173173904419,-0.09780244529247284,-0.09623653441667557
1.2605667114257812,0.02739173173904419,-0.09780244529247284,-0.09611407667398453
1.2611312866210938,0.029051825404167175,-0.09780244529247284,-0.0959896445274353
1.261688232421875,0.03901237994432449,-0.09778755158185959,-0.09586495906114578
1.2622528076171875,0.030711917206645012,-0.09777265787124634,-0.09573660045862198
1.2628173828125,0.02739173173904419,-0.09775776416063309,-0.0956062600016594
1.2633819580078125,0.03237200900912285,-0.09774287045001984,-0.09547394514083862
1.2639389038085938,0.030711917206645012,-0.09774287045001984,-0.09534148126840591
1.2645034790039062,0.04067246988415718,-0.09771309047937393,-0.09520523995161057
1.2650680541992188,0.03735228627920151,-0.09769819676876068,-0.09506701678037643
1.2656326293945312,0.03237200900912285,-0.09768330305814743,-0.09492682665586472
1.2661895751953125,0.04067246988415718,-0.09765351563692093,-0.09478658437728882
1.266754150390625,0.034032102674245834,-0.09763862192630768,-0.09464246779680252
1.2673187255859375,0.04233256354928017,-0.09760883450508118,-0.09449636936187744
1.26788330078125,0.04233256354928017,-0.09757904708385468,-0.09434829652309418
1.2684402465820312,0.04067246988415718,-0.09756415337324142,-0.09420029073953629
1.2690048217773438,0.047312844544649124,-0.09751947969198227,-0.09404829144477844
1.2695693969726562,0.04067246988415718,-0.09748969227075577,-0.09389432519674301
1.2701263427734375,0.04233256354928017,-0.09745990484952927,-0.09374050050973892
1.27069091796875,0.04897293820977211,-0.09741522371768951,-0.09358261525630951
1.2712554931640625,0.04897293820977211,-0.09737055003643036,-0.09342275559902191
1.271820068359375,0.04233256354928017,-0.09734076261520386,-0.09326092153787613
1.2723770141601562,0.047312844544649124,-0.0972960814833641,-0.09309934824705124
1.2729415893554688,0.04399265721440315,-0.09725140035152435,-0.09293360263109207
1.2735061645507812,0.0506330281496048,-0.0972067266702652,-0.09276589006185532
1.2740707397460938,0.04565274715423584,-0.0971471518278122,-0.09259621053934097
1.274627685546875,0.04399265721440315,-0.09708757698535919,-0.09242688864469528
1.2751922607421875,0.03901237994432449,-0.09704290330410004,-0.09225330501794815
1.2757568359375,0.04565274715423584,-0.09698332846164703,-0.09207774698734283
1.2763137817382812,0.04565274715423584,-0.09692375361919403,-0.09190264344215393
1.2768783569335938,0.04565274715423584,-0.09686418622732162,-0.09172318875789642
1.2774429321289062,0.04565274715423584,-0.09680461138486862,-0.09154177457094193
1.2780075073242188,0.04565274715423584,-0.09673015028238297,-0.09135840088129044
1.278564453125,0.04565274715423584,-0.09667057543992996,-0.09117557853460312
1.2791290283203125,0.05395321547985077,-0.09659610688686371,-0.09098831564188004
1.279693603515625,0.04565274715423584,-0.09652164578437805,-0.09079909324645996
1.2802581787109375,0.04399265721440315,-0.0964471772313118,-0.09060791879892349
1.2808151245117188,0.04067246988415718,-0.09637271612882614,-0.09041740745306015
1.2813796997070312,0.04565274715423584,-0.09629824757575989,-0.09022235125303268
1.2819442749023438,0.0506330281496048,-0.09622378647327423,-0.09002534300088882
1.282501220703125,0.04565274715423584,-0.09613442420959473,-0.08982908725738525
1.2830657958984375,0.04565274715423584,-0.09605996310710907,-0.08962821215391159
1.28363037109375,0.04897293820977211,-0.09597060084342957,-0.08942539244890213
1.2841949462890625,0.04897293820977211,-0.09588124603033066,-0.08922062069177628
1.2847518920898438,0.0506330281496048,-0.09579189121723175,-0.08901672065258026
1.2853164672851562,0.047312844544649124,-0.09570252895355225,-0.0888080969452858
1.2858810424804688,0.047312844544649124,-0.09561317414045334,-0.08859753608703613
1.2864456176757812,0.05395321547985077,-0.09550891816616058,-0.08838503807783127
1.2870025634765625,0.0506330281496048,-0.09541956335306168,-0.0881735235452652
1.287567138671875,0.047312844544649124,-0.09531530737876892,-0.08795718103647232
1.2881317138671875,0.047312844544649124,-0.09521105885505676,-0.08773891627788544
1.2886886596679688,0.04897293820977211,-0.0951068103313446,-0.08752170950174332
1.2892532348632812,0.047312844544649124,-0.09500255435705185,-0.08729961514472961
1.2898178100585938,0.0506330281496048,-0.09489830583333969,-0.08707559108734131
1.2903823852539062,0.047312844544649124,-0.09477916359901428,-0.0868496522307396
1.2909393310546875,0.0506330281496048,-0.09467490762472153,-0.08662489056587219
1.29150390625,0.0506330281496048,-0.09455576539039612,-0.08639513701200485
1.2920684814453125,0.0506330281496048,-0.09443662315607071,-0.0861634761095047
1.292633056640625,0.04897293820977211,-0.0943174809217453,-0.08592990040779114
1.2931900024414062,0.047312844544649124,-0.0941983312368393,-0.08569760620594025
1.2937545776367188,0.0506330281496048,-0.09407918900251389,-0.08546023815870285
1.2943191528320312,0.0506330281496048,-0.09394515305757523,-0.08522097021341324
1.2948837280273438,0.0506330281496048,-0.09382601082324982,-0.08497980237007141
1.295440673828125,0.047312844544649124,-0.09369197487831116,-0.08474002778530121
1.2960052490234375,0.04897293820977211,-0.0935579314827919,-0.08449508994817734
1.29656982421875,0.047312844544649124,-0.09342389553785324,-0.08424825221300125
1.2971267700195312,0.04897293820977211,-0.09328985959291458,-0.08400290459394455
1.2976913452148438,0.05395321547985077,-0.09315582364797592,-0.08375231921672821
1.2982559204101562,0.047312844544649124,-0.09302178770303726,-0.08349984884262085
1.2988204956054688,0.047312844544649124,-0.09287285804748535,-0.08324550092220306
1.29937744140625,0.047312844544649124,-0.09273882210254669,-0.08299274742603302
1.2999420166015625,0.05727339908480644,-0.09257499873638153,-0.08273466676473618
1.300506591796875,0.04399265721440315,-0.09244095534086227,-0.0824747234582901
1.3010635375976562,0.0506330281496048,-0.09229202568531036,-0.08221645653247833
1.3016281127929688,0.05395321547985077,-0.0921282023191452,-0.08195279538631439
1.3021926879882812,0.047312844544649124,-0.09197927266359329,-0.08168727159500122
